customer_id,purchase_date,product_category,product_quantity,purchase_amount,return,customer_name,customer_age,customer_gender,call_category,call_reason,call_date,agent,supervisor,manager,employment_length,csat_score
38800,5/23/2023 15:46,books,3,4369,0,Taylor Jimenez,63,Male,,,,,,,,
48300,4/7/2023 5:09,home,3,3375,0,Alexander Wyatt,52,Female,,,,,,,,
195,3/29/2023 8:51,electronics,1,4256,0,Amber Graham,59,Female,,,,,,,,
17752,2/24/2023 17:10,home,5,1005,0,Andrew White,37,Male,,,,,,,,
19347,2/8/2023 6:10,books,5,3790,0,Barbara Martinez,56,Female,,,,,,,,
5667,5/9/2023 19:35,books,3,530,0,Wanda Meyer,64,Female,,,,,,,,
36957,2/20/2023 23:57,books,3,2693,0,Andrew Dunn,19,Male,,,,,,,,
36957,1/8/2023 20:31,electronics,2,634,0,Andrew Dunn,19,Male,,,,,,,,
36957,1/23/2023 11:04,books,2,2638,0,Andrew Dunn,19,Male,,,,,,,,
27862,7/10/2023 23:10,home,4,3295,0,Jillian Watts,25,Male,,,,,,,,
38938,1/16/2023 4:17,electronics,4,3487,0,Tina Murphy,24,Female,,,,,,,,
10389,5/9/2023 18:51,home,3,4969,0,Timothy Walker,19,Female,,,,,,,,
47314,6/1/2023 6:11,books,2,1485,0,Jennifer Carpenter,31,Female,,,,,,,,
47314,1/30/2023 19:01,books,1,3876,0,Jennifer Carpenter,31,Female,,,,,,,,
8178,5/8/2023 16:29,books,2,734,0,Daniel Williams,63,Female,,,,,,,,
8178,3/2/2023 10:35,home,4,1923,0,Daniel Williams,63,Female,,,,,,,,
38517,9/7/2023 12:11,home,5,3410,0,Valerie Crawford,55,Female,,,,,,,,
38517,5/22/2023 21:32,electronics,5,4185,0,Valerie Crawford,55,Female,,,,,,,,
41393,2/28/2023 18:05,home,2,1484,0,Michael Peterson,19,Male,,,,,,,,
41393,9/9/2023 8:43,electronics,1,3461,0,Michael Peterson,19,Male,,,,,,,,
31471,1/12/2023 22:14,electronics,1,843,0,Bryan Lopez,58,Female,,,,,,,,
4311,5/11/2023 8:02,electronics,4,2297,0,Jessica Wagner,40,Female,,,,,,,,
1013,8/25/2023 11:00,electronics,3,177,0,Scott Preston,29,Male,,,,,,,,
1013,3/2/2023 20:42,books,3,1810,0,Scott Preston,29,Male,,,,,,,,
23549,9/4/2023 6:31,electronics,4,5111,0,Steven Boyd,47,Male,,,,,,,,
42111,3/8/2023 20:24,electronics,2,2584,0,Alvin Hess,49,Female,,,,,,,,
39779,1/15/2023 23:23,books,3,4730,0,Matthew Weaver,44,Male,,,,,,,,
47756,1/19/2023 5:52,books,2,410,0,Emily Lin,52,Female,,,,,,,,
15770,6/12/2023 20:49,electronics,1,4817,0,Katie Moore,58,Female,,,,,,,,
10605,6/15/2023 16:38,books,3,3630,0,Elizabeth Graham,37,Female,,,,,,,,
47270,4/18/2023 12:55,electronics,2,4090,0,Sara Gillespie,62,Male,,,,,,,,
48364,5/27/2023 11:54,home,1,3716,0,Patrick Wilcox,21,Male,,,,,,,,
48364,2/18/2023 4:17,books,5,2862,0,Patrick Wilcox,21,Male,,,,,,,,
22807,5/23/2023 19:08,home,4,984,0,Brittany Sanders,49,Male,,,,,,,,
22807,3/8/2023 14:59,home,4,889,0,Brittany Sanders,49,Male,,,,,,,,
22807,2/13/2023 18:12,books,4,1844,0,Brittany Sanders,49,Male,,,,,,,,
32656,5/3/2023 0:22,home,2,3846,0,Loretta Marquez,35,Male,,,,,,,,
22897,4/25/2023 17:14,home,4,2481,0,Angela Blevins,36,Female,,,,,,,,
34536,6/16/2023 2:01,books,3,2003,0,Paula Gilbert,56,Female,,,,,,,,
48674,8/2/2023 23:17,home,4,1137,0,Jacqueline Taylor,44,Female,,,,,,,,
26498,9/13/2023 2:02,home,1,1691,0,Logan Marshall,63,Male,,,,,,,,
16702,6/7/2023 0:25,electronics,4,1683,0,Debbie Campbell,60,Female,,,,,,,,
41879,5/30/2023 10:51,books,5,3008,0,Dale Long,45,Female,,,,,,,,
41879,6/11/2023 8:29,home,1,3395,0,Dale Long,45,Female,,,,,,,,
17782,3/4/2023 22:32,electronics,5,2277,0,Ryan Lawson,69,Male,,,,,,,,
20805,4/2/2023 18:51,electronics,4,3656,0,Ashley Richardson,35,Male,,,,,,,,
20805,9/12/2023 8:43,books,2,1093,0,Ashley Richardson,35,Male,,,,,,,,
5591,3/16/2023 21:01,electronics,1,3848,0,Kristen Hanson,37,Male,,,,,,,,
42244,4/29/2023 15:47,home,4,1608,0,Amanda Lucas,38,Male,,,,,,,,
3169,4/6/2023 8:59,books,4,1733,0,Mark Kline,51,Female,,,,,,,,
3169,2/5/2023 9:59,home,4,2179,0,Mark Kline,51,Female,,,,,,,,
4437,3/23/2023 21:02,books,2,2407,0,Cynthia Williams,32,Male,,,,,,,,
14825,6/29/2023 0:22,home,3,4370,0,April Delgado,69,Female,,,,,,,,
13103,3/10/2023 0:02,books,3,1679,0,Matthew Fischer,24,Male,,,,,,,,
38559,3/9/2023 9:45,books,2,5020,0,Jacob Weaver,50,Male,,,,,,,,
6296,8/19/2023 13:34,books,3,3641,0,Richard Hensley,29,Male,,,,,,,,
20872,5/28/2023 4:39,home,3,1376,0,Jacob Wilkinson,46,Female,,,,,,,,
20872,5/23/2023 0:56,home,5,2470,0,Jacob Wilkinson,46,Female,,,,,,,,
6157,2/5/2023 3:25,books,2,3277,0,Jeremy Armstrong,43,Female,,,,,,,,
9905,3/28/2023 16:46,home,3,4529,0,Hannah Bryant,43,Male,,,,,,,,
22574,6/21/2023 17:05,home,3,1150,0,Rebecca Massey,56,Female,,,,,,,,
38147,9/1/2023 11:14,books,1,4003,0,Peter Gallagher,47,Male,,,,,,,,
18365,1/13/2023 14:28,books,4,3267,0,Sarah Smith,28,Female,,,,,,,,
32726,5/12/2023 19:42,electronics,4,3313,0,Jennifer Hernandez,47,Male,,,,,,,,
32726,5/4/2023 17:28,home,5,1053,0,Jennifer Hernandez,47,Male,,,,,,,,
27179,3/9/2023 21:31,books,1,1256,0,Steven Davis,57,Male,,,,,,,,
23010,7/1/2023 18:04,home,1,652,0,Veronica Johnson,21,Male,,,,,,,,
42101,3/15/2023 5:06,books,5,2971,0,Christine Ford,45,Female,,,,,,,,
28605,7/23/2023 10:14,home,5,4142,0,Kevin Collins,27,Female,,,,,,,,
28605,8/21/2023 15:03,electronics,3,3315,0,Kevin Collins,27,Female,,,,,,,,
48592,5/29/2023 17:21,books,5,328,0,Tina Phillips,49,Male,,,,,,,,
5273,2/17/2023 8:52,books,3,2554,0,Michael Cabrera,38,Male,,,,,,,,
32896,8/27/2023 2:05,electronics,5,3345,0,Amber Fisher,53,Female,,,,,,,,
44858,5/5/2023 8:35,home,1,735,0,Nicole Kane,24,Male,,,,,,,,
28607,2/6/2023 21:52,books,4,754,0,Joel Potter,65,Male,,,,,,,,
42985,8/15/2023 4:56,electronics,2,4748,0,Victoria Friedman,48,Female,,,,,,,,
45726,4/3/2023 2:01,home,4,791,0,Amber Sanders,35,Female,,,,,,,,
17735,5/3/2023 13:31,home,4,3034,0,Ryan Steele,56,Female,,,,,,,,
28636,7/26/2023 7:11,electronics,2,2463,0,Yolanda Abbott,61,Female,,,,,,,,
10986,6/9/2023 19:33,electronics,1,2494,0,Jo Brown,41,Male,,,,,,,,
6117,5/18/2023 9:16,home,1,4699,0,Albert Garner,20,Female,,,,,,,,
193,6/22/2023 22:15,home,4,1259,0,Diana Romero,26,Female,,,,,,,,
22022,1/14/2023 21:19,books,3,2628,0,Jennifer Smith,34,Female,,,,,,,,
29905,4/27/2023 0:19,electronics,1,3204,0,Brandy Johnson,25,Male,,,,,,,,
45782,4/20/2023 4:20,books,4,4348,0,Danielle Downs,29,Male,,,,,,,,
45782,7/15/2023 11:20,home,2,4422,0,Danielle Downs,29,Male,,,,,,,,
32431,4/22/2023 4:26,home,3,4120,0,Russell Rubio,63,Male,,,,,,,,
49378,1/17/2023 18:43,home,1,1519,0,Brett Baldwin,38,Female,,,,,,,,
47469,5/11/2023 20:30,electronics,4,4009,0,Samuel Villegas,38,Male,,,,,,,,
42526,1/27/2023 18:08,books,4,2695,0,Gregory Caldwell,54,Male,,,,,,,,
35958,2/12/2023 20:13,electronics,3,3551,0,Laura Sanders,66,Female,,,,,,,,
34192,3/21/2023 21:24,home,2,3754,0,Tammy Garcia,68,Female,,,,,,,,
49527,3/20/2023 0:13,electronics,2,2333,0,Cody Carr,40,Male,,,,,,,,
49527,7/3/2023 8:30,electronics,3,2827,0,Cody Carr,40,Male,,,,,,,,
13422,5/7/2023 2:54,books,4,4927,0,Michael Collins,42,Male,,,,,,,,
27116,1/12/2023 9:33,books,5,251,0,James Barrett,45,Male,,,,,,,,
1409,9/4/2023 5:45,books,2,4867,0,Katherine Kennedy,65,Male,,,,,,,,
25250,4/5/2023 16:55,books,4,2952,0,Candace Wilkinson,48,Male,,,,,,,,
19935,6/26/2023 14:34,electronics,4,3792,0,Jennifer Nelson,30,Female,,,,,,,,
43631,2/14/2023 3:46,electronics,2,3963,0,Carl Wright,34,Male,,,,,,,,
7412,6/4/2023 18:32,books,1,3028,0,Rebecca Gray,70,Female,,,,,,,,
41407,9/6/2023 16:20,electronics,2,3368,0,Chelsea Watkins,59,Male,,,,,,,,
42928,2/25/2023 13:15,books,3,467,0,Juan Mcdonald MD,56,Female,,,,,,,,
298,3/30/2023 16:59,electronics,3,896,0,Brandon Stewart,39,Male,,,,,,,,
298,6/29/2023 12:23,electronics,5,1914,0,Brandon Stewart,39,Male,,,,,,,,
19570,4/15/2023 20:59,books,1,220,0,Connie Rogers,38,Female,,,,,,,,
20030,7/15/2023 14:53,electronics,1,1991,0,Mrs. Katherine Torres,62,Female,,,,,,,,
27923,2/22/2023 7:52,home,5,4323,0,Angela Williams,40,Female,,,,,,,,
204,6/29/2023 6:12,electronics,1,3757,0,Clinton Hunter,56,Male,,,,,,,,
204,3/27/2023 15:57,electronics,1,2174,0,Clinton Hunter,56,Male,,,,,,,,
20508,8/9/2023 11:24,books,5,5083,0,Chad Page,70,Male,,,,,,,,
35356,4/12/2023 21:59,electronics,2,4285,0,Luis Fischer,55,Male,,,,,,,,
34915,9/8/2023 9:26,books,2,2533,0,Molly Weaver,55,Female,,,,,,,,
34915,3/6/2023 17:51,electronics,4,3918,0,Molly Weaver,55,Female,,,,,,,,
34915,5/1/2023 23:52,home,5,4902,0,Molly Weaver,55,Female,,,,,,,,
6185,7/5/2023 20:24,books,1,3822,0,Mrs. Lori Brown,51,Female,,,,,,,,
3791,2/6/2023 4:36,electronics,1,288,0,Frank Jackson,32,Male,,,,,,,,
10120,7/15/2023 0:25,electronics,1,1512,0,Ashley Wilson,20,Male,,,,,,,,
49692,2/14/2023 18:23,books,5,1612,0,Sharon Kelly,49,Male,,,,,,,,
49692,4/22/2023 18:49,electronics,4,413,0,Sharon Kelly,49,Male,,,,,,,,
22821,8/29/2023 11:31,electronics,3,3096,0,Larry Phillips,61,Male,,,,,,,,
6141,9/13/2023 3:42,books,4,4800,0,Jacob Bennett,41,Male,,,,,,,,
7474,5/25/2023 14:49,books,4,2146,0,James Austin,46,Female,,,,,,,,
4826,4/6/2023 9:29,electronics,3,3670,0,Aaron Lewis,36,Male,,,,,,,,
4826,5/17/2023 19:56,electronics,4,1269,0,Aaron Lewis,36,Male,,,,,,,,
4826,4/27/2023 1:29,books,4,1276,0,Aaron Lewis,36,Male,,,,,,,,
46278,1/31/2023 4:40,home,4,2376,0,Mary Jackson,27,Female,,,,,,,,
10060,6/8/2023 18:17,home,3,2738,0,Bobby Lopez,61,Female,,,,,,,,
19887,2/8/2023 3:48,books,2,2216,0,Sarah Gutierrez,29,Male,,,,,,,,
11871,6/9/2023 5:17,home,3,1770,0,Carla Cook,68,Male,,,,,,,,
17665,3/10/2023 19:14,books,1,1134,0,Glenn Singleton,42,Male,,,,,,,,
23600,8/10/2023 21:47,home,1,3133,0,Randall Martinez,37,Female,,,,,,,,
5843,5/13/2023 9:02,books,4,913,0,Jesus Hernandez,29,Female,,,,,,,,
1170,2/27/2023 0:35,electronics,3,3452,0,Jessica Thomas,48,Male,,,,,,,,
44088,5/25/2023 0:57,electronics,5,2573,0,Edward Robinson,55,Female,,,,,,,,
8600,9/8/2023 6:02,books,2,3234,0,Leroy Page,28,Male,,,,,,,,
4531,2/19/2023 0:52,electronics,2,581,0,Elizabeth Petersen,58,Male,,,,,,,,
25134,8/26/2023 14:37,books,5,4320,0,Deborah Matthews,46,Female,,,,,,,,
6214,2/9/2023 12:06,books,4,397,0,Jennifer Perez,31,Male,,,,,,,,
11031,5/19/2023 5:17,home,5,2532,0,Kelly Ferrell,20,Female,,,,,,,,
25086,4/29/2023 14:50,books,1,824,0,Kevin Cooper,39,Male,,,,,,,,
22420,7/29/2023 12:17,electronics,1,4506,0,Angel Salazar,43,Female,,,,,,,,
46070,8/6/2023 22:20,books,2,2197,0,David Chan,35,Female,,,,,,,,
36812,4/20/2023 8:36,books,3,459,0,Melissa Davis,48,Female,,,,,,,,
26247,9/4/2023 11:04,home,5,3284,0,Diane Cervantes,25,Female,,,,,,,,
26247,3/7/2023 22:55,home,4,3736,0,Diane Cervantes,25,Female,,,,,,,,
11100,1/21/2023 7:52,home,4,2569,0,Laura Hernandez,22,Female,,,,,,,,
11100,4/3/2023 8:57,electronics,4,3613,0,Laura Hernandez,22,Female,,,,,,,,
4305,2/24/2023 17:54,books,2,4337,0,Roger Lee,60,Male,,,,,,,,
4030,2/23/2023 3:37,books,5,1475,0,Michael Tanner,20,Male,,,,,,,,
43544,2/17/2023 3:39,books,1,4328,0,Don Williams,20,Female,,,,,,,,
18719,5/14/2023 2:04,home,3,2414,0,David Hughes,28,Male,,,,,,,,
33197,7/19/2023 9:47,electronics,3,4961,0,Howard Mccall,38,Female,,,,,,,,
33197,2/11/2023 16:32,home,1,3872,0,Howard Mccall,38,Female,,,,,,,,
33197,3/3/2023 19:16,electronics,2,2628,0,Howard Mccall,38,Female,,,,,,,,
40177,5/24/2023 7:27,books,3,256,0,Ryan White,30,Male,,,,,,,,
2612,5/20/2023 8:09,books,4,3371,0,Steven Harris,55,Male,,,,,,,,
34751,5/28/2023 19:44,home,4,1155,0,Joanna Diaz,22,Male,,,,,,,,
36260,2/26/2023 19:40,home,5,1921,0,Brian Lyons,51,Male,,,,,,,,
19608,5/9/2023 3:34,electronics,3,621,0,Renee Ortiz,19,Male,,,,,,,,
5567,8/30/2023 3:15,electronics,2,1772,0,Maurice Powers,42,Female,,,,,,,,
32098,5/23/2023 7:35,books,2,3932,0,Travis Smith,40,Female,,,,,,,,
42935,1/11/2023 15:27,books,1,722,0,Mrs. Cynthia Fox,58,Male,,,,,,,,
456,1/25/2023 23:35,electronics,2,4715,0,Keith Ryan,19,Male,,,,,,,,
3654,3/15/2023 7:50,electronics,1,358,0,Mike Garcia,55,Male,,,,,,,,
26075,4/11/2023 17:11,electronics,1,3018,0,Sabrina Merritt,44,Male,,,,,,,,
26075,5/14/2023 14:36,electronics,4,2795,0,Sabrina Merritt,44,Male,,,,,,,,
4567,5/20/2023 16:22,books,2,4279,0,Melanie Wright,61,Male,,,,,,,,
4567,4/22/2023 13:17,home,1,1858,0,Melanie Wright,61,Male,,,,,,,,
35756,2/23/2023 13:36,electronics,3,2914,0,David Vasquez,23,Male,,,,,,,,
27697,2/13/2023 11:57,electronics,2,3568,0,Kaylee Wood,43,Male,,,,,,,,
5231,7/19/2023 1:34,books,2,1580,0,Steven Morse,54,Female,,,,,,,,
35382,6/8/2023 21:48,books,4,4282,0,Lindsey Cross,30,Male,,,,,,,,
29153,8/7/2023 6:58,books,3,192,0,Kristin Phillips,24,Male,,,,,,,,
29153,5/21/2023 4:50,home,4,773,0,Kristin Phillips,24,Male,,,,,,,,
29153,4/22/2023 19:31,home,3,2962,0,Kristin Phillips,24,Male,,,,,,,,
29153,2/1/2023 22:12,books,2,1417,0,Kristin Phillips,24,Male,,,,,,,,
47749,6/14/2023 22:09,books,5,5004,0,Jordan Blackburn,28,Female,,,,,,,,
43928,1/21/2023 12:29,home,3,1527,0,Dorothy Smith,22,Female,,,,,,,,
43928,2/15/2023 19:08,electronics,3,5043,0,Dorothy Smith,22,Female,,,,,,,,
41936,4/25/2023 6:20,books,3,3952,0,Sandra Alvarado,41,Male,,,,,,,,
3997,1/19/2023 9:47,books,1,1601,0,Donna Perez,21,Male,,,,,,,,
24967,2/17/2023 5:18,electronics,1,1823,0,Christian Maldonado,27,Male,,,,,,,,
15352,3/29/2023 6:36,books,4,2911,0,Travis Hansen,31,Female,,,,,,,,
1000,8/27/2023 8:27,home,3,1731,0,Nathan Fields,60,Female,,,,,,,,
47601,5/14/2023 3:10,books,5,1192,0,Jeffery Wang,36,Male,,,,,,,,
20479,4/5/2023 14:10,electronics,4,2219,0,Jared Keith,59,Male,,,,,,,,
22247,6/15/2023 12:04,books,4,1467,0,Darrell Rhodes,19,Female,,,,,,,,
23059,8/8/2023 11:48,books,1,3075,0,Jason Combs,43,Female,,,,,,,,
46306,8/8/2023 11:23,home,5,2782,0,Sylvia Adams,27,Male,,,,,,,,
37256,7/28/2023 2:32,home,2,646,0,Megan Wiggins,54,Female,,,,,,,,
28906,2/17/2023 9:26,electronics,1,2619,0,Andrea Hill,70,Female,,,,,,,,
47122,6/2/2023 0:57,electronics,5,1809,0,David Valencia,25,Female,,,,,,,,
47122,5/31/2023 12:54,books,4,2963,0,David Valencia,25,Female,,,,,,,,
37231,2/25/2023 16:58,electronics,2,1191,0,Michael Daugherty,57,Male,,,,,,,,
30093,5/2/2023 16:43,home,3,4616,0,Brandy Stephens,65,Male,,,,,,,,
33485,8/8/2023 4:54,home,5,4304,0,Kathleen Clark,68,Male,,,,,,,,
33669,6/12/2023 21:36,books,5,1494,0,Brittany Fields,50,Female,,,,,,,,
49296,4/1/2023 8:40,electronics,2,2852,0,William Gates,30,Female,,,,,,,,
20733,5/7/2023 20:55,books,5,2225,0,Scott Conner,63,Male,,,,,,,,
39602,8/24/2023 17:28,electronics,1,1693,0,Maria Wood,62,Female,,,,,,,,
12708,3/10/2023 16:06,books,2,2221,0,Devon Richards,69,Female,,,,,,,,
10859,6/13/2023 12:29,electronics,3,366,0,Felicia Gardner PhD,65,Female,,,,,,,,
10859,2/5/2023 6:35,books,3,2722,0,Felicia Gardner PhD,65,Female,,,,,,,,
26685,6/3/2023 11:05,home,3,3794,0,Frank Mitchell,60,Female,,,,,,,,
26722,2/7/2023 12:35,books,2,3054,0,Krista Jennings MD,32,Male,,,,,,,,
15648,7/23/2023 15:41,home,1,3807,0,Robert Young,60,Male,,,,,,,,
16361,5/7/2023 16:34,books,1,4077,0,Miguel Johnson,59,Female,,,,,,,,
25993,4/4/2023 10:37,home,4,301,0,Bryan Bush,33,Male,,,,,,,,
25993,3/8/2023 22:55,books,2,2749,0,Bryan Bush,33,Male,,,,,,,,
17765,2/8/2023 18:32,books,5,2802,0,Jeffrey Newman,40,Male,,,,,,,,
15639,5/14/2023 14:39,books,2,1413,0,Sandra Williams,20,Male,,,,,,,,
15815,6/22/2023 1:38,home,3,673,0,Catherine Hale,29,Female,,,,,,,,
45878,8/23/2023 9:17,home,4,2333,0,Brad Roberts,56,Male,,,,,,,,
45878,5/24/2023 14:16,electronics,3,1367,0,Brad Roberts,56,Male,,,,,,,,
47208,8/8/2023 0:22,books,4,1042,0,Terry Cross,46,Female,,,,,,,,
15419,9/7/2023 12:43,books,4,2264,0,Jonathan Lopez,43,Male,,,,,,,,
15419,4/13/2023 5:06,books,3,5021,0,Jonathan Lopez,43,Male,,,,,,,,
45156,1/29/2023 3:55,books,5,3150,0,Walter Burke,64,Male,,,,,,,,
37644,4/15/2023 9:21,electronics,1,4797,0,Lisa Clarke,65,Male,,,,,,,,
14428,3/3/2023 10:06,books,3,3251,0,Austin Walker,25,Female,,,,,,,,
3534,1/22/2023 15:45,books,1,1723,0,Dr. Shawn Hubbard MD,67,Female,,,,,,,,
3534,6/14/2023 19:33,electronics,2,3889,0,Dr. Shawn Hubbard MD,67,Female,,,,,,,,
10072,8/24/2023 20:19,electronics,3,5195,0,Breanna Smith,56,Female,,,,,,,,
41128,5/17/2023 2:24,books,1,1643,0,Danielle Fletcher,31,Male,,,,,,,,
26937,8/17/2023 19:31,books,2,835,0,Christina Williams,45,Male,,,,,,,,
23383,2/24/2023 13:36,electronics,4,1451,0,Anna Glover,38,Female,,,,,,,,
13176,8/1/2023 12:49,home,2,4535,0,Kristin Brown,43,Female,,,,,,,,
26309,3/5/2023 6:25,electronics,2,1942,0,William Fitzpatrick,44,Female,,,,,,,,
26309,8/18/2023 13:59,books,1,2929,0,William Fitzpatrick,44,Female,,,,,,,,
37911,4/8/2023 5:32,home,5,4904,0,Ashley Campbell,33,Male,,,,,,,,
20854,5/27/2023 9:48,home,1,4161,0,Jason Humphrey,37,Male,,,,,,,,
19146,2/9/2023 9:16,electronics,2,3826,0,Robert Cole,18,Male,,,,,,,,
44061,7/25/2023 17:39,home,3,4455,0,Thomas Moyer,64,Male,,,,,,,,
46895,7/4/2023 5:14,home,5,2625,0,Jose Schmidt,52,Female,,,,,,,,
23004,1/21/2023 4:34,electronics,2,4013,0,John Herrera,36,Male,,,,,,,,
7546,4/21/2023 23:15,electronics,1,1182,0,Mia Kelly,22,Female,,,,,,,,
13587,3/15/2023 4:49,books,5,4050,0,Shannon Sparks,33,Male,,,,,,,,
40789,2/27/2023 3:32,books,5,3008,0,Edward Hines,61,Male,,,,,,,,
43167,8/20/2023 11:05,electronics,4,822,0,Felicia Watson,39,Male,,,,,,,,
42690,3/8/2023 6:46,electronics,1,2613,0,Autumn Young,43,Male,,,,,,,,
5941,6/27/2023 9:33,home,3,511,0,Jose Smith,46,Male,,,,,,,,
20543,6/20/2023 7:10,books,4,1269,0,Geoffrey Taylor,64,Female,,,,,,,,
20543,4/10/2023 17:07,books,5,4654,0,Geoffrey Taylor,64,Female,,,,,,,,
32661,8/25/2023 10:18,books,5,3369,0,Stephanie Mills,42,Male,,,,,,,,
22373,5/10/2023 5:14,home,1,1248,0,Michael Robbins,33,Female,,,,,,,,
26282,8/15/2023 0:37,home,4,968,0,Brandi Smith,39,Female,,,,,,,,
19706,2/13/2023 9:09,books,4,177,0,Jesse Sexton,22,Male,,,,,,,,
19706,6/16/2023 20:45,home,4,354,0,Jesse Sexton,22,Male,,,,,,,,
24224,2/12/2023 5:34,electronics,3,4826,0,Hayley Myers,52,Female,,,,,,,,
24224,6/4/2023 12:32,home,3,2330,0,Hayley Myers,52,Female,,,,,,,,
44415,3/11/2023 11:30,home,5,3245,0,Catherine Holmes,47,Female,,,,,,,,
16638,1/14/2023 22:42,books,1,4400,0,Kelly Weiss,21,Female,,,,,,,,
34325,1/11/2023 3:27,books,3,2523,0,Nicole Ramos,28,Male,,,,,,,,
45495,2/15/2023 17:27,electronics,5,2911,0,Kevin Collins DVM,64,Male,,,,,,,,
40825,9/7/2023 16:02,home,5,2796,0,Lindsay Duran,37,Female,,,,,,,,
40825,4/6/2023 1:57,electronics,5,1263,0,Lindsay Duran,37,Female,,,,,,,,
31975,4/19/2023 4:53,electronics,1,3843,0,Christopher Murray,46,Male,,,,,,,,
47816,7/25/2023 13:30,home,4,3500,0,Christian Martinez,22,Female,,,,,,,,
29348,7/15/2023 11:19,home,1,417,0,Brent Larson,52,Male,,,,,,,,
2757,5/25/2023 1:50,home,4,3480,0,Edward Henderson,56,Male,,,,,,,,
11164,7/24/2023 3:14,books,5,5011,0,Andrew Grimes,45,Female,,,,,,,,
11164,3/30/2023 1:46,home,2,1897,0,Andrew Grimes,45,Female,,,,,,,,
6476,1/14/2023 22:24,home,3,3003,0,Meghan Lopez,58,Male,,,,,,,,
24477,6/16/2023 18:36,electronics,2,2131,0,Mary Ross,29,Female,,,,,,,,
39585,9/12/2023 15:33,books,3,3485,0,Ricardo Smith,24,Male,,,,,,,,
48828,6/8/2023 2:18,home,1,672,0,Michael Ramirez,48,Male,,,,,,,,
14035,7/19/2023 16:45,books,2,3644,0,Jennifer Hernandez,61,Male,,,,,,,,
41723,6/10/2023 18:04,electronics,5,611,0,Mrs. Aimee Patterson,65,Male,,,,,,,,
22068,3/15/2023 1:52,electronics,1,2348,0,Mr. Chase Riley,22,Male,,,,,,,,
35029,3/15/2023 17:16,home,1,5257,0,Jon Hartman,55,Male,,,,,,,,
6715,2/24/2023 20:16,books,2,5240,0,Linda Ball,61,Female,,,,,,,,
46157,4/25/2023 8:09,electronics,2,1274,0,Scott Norton,33,Male,,,,,,,,
25467,9/1/2023 9:12,electronics,1,2645,0,Christian Brooks,23,Male,,,,,,,,
13097,1/19/2023 5:40,home,2,1600,0,Nicole Estrada,21,Male,,,,,,,,
13097,8/9/2023 23:44,electronics,3,4298,0,Nicole Estrada,21,Male,,,,,,,,
1266,1/23/2023 16:45,books,3,2562,0,Jennifer Montgomery,57,Female,,,,,,,,
29032,8/13/2023 17:39,home,5,4993,0,Gary Bray,26,Male,,,,,,,,
41171,8/12/2023 13:28,home,4,4486,0,Angel Murray,53,Female,,,,,,,,
41171,8/24/2023 18:35,home,5,2811,0,Angel Murray,53,Female,,,,,,,,
46765,8/26/2023 18:19,home,5,2424,0,Sarah Mitchell,22,Male,,,,,,,,
46765,2/1/2023 9:44,books,5,4613,0,Sarah Mitchell,22,Male,,,,,,,,
18067,3/14/2023 23:09,electronics,5,3277,0,Eric Hinton,40,Male,,,,,,,,
21645,1/12/2023 13:43,home,1,4970,0,Lisa Suarez,47,Female,,,,,,,,
21645,9/5/2023 8:43,books,5,3066,0,Lisa Suarez,47,Female,,,,,,,,
35877,1/31/2023 0:15,home,2,3346,0,Chelsea Sharp,25,Female,,,,,,,,
30919,6/9/2023 0:27,electronics,1,3291,0,Sheila Hamilton,35,Male,,,,,,,,
15515,2/3/2023 4:58,books,4,4701,0,Carlos Dalton,54,Female,,,,,,,,
15515,7/22/2023 20:48,home,1,3055,0,Carlos Dalton,54,Female,,,,,,,,
33447,6/15/2023 6:33,books,4,4636,0,Michael Pearson,40,Male,,,,,,,,
22598,6/16/2023 17:54,home,4,4396,0,Michael Sloan MD,53,Male,,,,,,,,
1697,7/6/2023 5:11,home,1,3286,0,Mary Reyes,63,Male,,,,,,,,
36623,1/18/2023 11:14,books,5,302,0,Robert Watkins,21,Male,,,,,,,,
39873,3/26/2023 5:54,home,5,903,0,Richard Martin,25,Male,,,,,,,,
37569,1/13/2023 14:47,electronics,3,2121,0,Elizabeth Peterson,44,Female,,,,,,,,
10497,4/21/2023 14:02,electronics,2,3441,0,Alexander Prince,33,Male,,,,,,,,
43305,7/9/2023 17:02,books,1,951,0,William Moore,39,Female,,,,,,,,
3782,3/27/2023 11:09,home,3,4922,0,Brandi Salinas,29,Male,,,,,,,,
39931,5/16/2023 5:53,home,5,942,0,James Cruz,28,Female,,,,,,,,
26645,2/2/2023 10:51,books,2,3633,0,Catherine Lucas,35,Female,,,,,,,,
26440,6/6/2023 7:58,books,3,4418,0,Isaac Bush,38,Female,,,,,,,,
26440,2/25/2023 12:37,electronics,3,1855,0,Isaac Bush,38,Female,,,,,,,,
8611,5/8/2023 10:51,electronics,5,2544,0,Lindsay Murillo,53,Female,,,,,,,,
5386,7/5/2023 14:30,electronics,2,983,0,April Mays,18,Male,,,,,,,,
11945,5/1/2023 1:00,electronics,2,5185,0,Amanda Vaughn,56,Male,,,,,,,,
25551,1/8/2023 8:54,home,2,3553,0,Ashley Cole,55,Male,,,,,,,,
25551,2/11/2023 21:32,home,5,958,0,Ashley Cole,55,Male,,,,,,,,
48515,8/16/2023 15:11,home,3,3227,0,Adam Davis,41,Female,,,,,,,,
48515,4/15/2023 21:11,books,2,2298,0,Adam Davis,41,Female,,,,,,,,
